,fillNumber,version,execEngineType,sysEnvironment,runStatus,dataCenter,execStatus,execShape,packageId,parentNumber,parentVersion,baseParentNumber,clOrdId,reviewClOrdId,altFillId,altOrderId,altCrossId,altLegRefId,altAccnt,altUserName,srcRoutingCode,riskGroupId,triggerGroupId,triggerTimestamp,streetClOrdId,streetOrderId,faceSide,faceShape,parentShape,secKey_at,secKey_ts,secKey_tk,secKey_yr,secKey_mn,secKey_dy,secKey_xx,secKey_cp,secType,ticker_at,ticker_ts,ticker_tk,accnt,clientFirm,spdrSource,groupingCode,routingCode,engineName,gatewayName,execRole,execBrokerMPID,execBrokerAccnt,execBrokerClFirm,execUsername,clearingFlipType,clearingFlipFirm,clearingFlipAccnt,clearingFirm,clearingAccnt,origExecID,lastExecID,remoteText,orderSide,spdrOrderStatus,spdrCloseReason,cumFillQuantity,avgFillPrice,cumLegFillQuantity,avgLegFillPrice,leavesQty,priceType,childShape,childSize,childPrice,childDttm,childDttm_us,childExch,childExDest,childExecBroker,childIsDirected,childIsoSweep,childOrderHandling,childAlgoHandler,childCreateReason,childCancelReason,childMakerTaker,childUBid,childUAsk,childBid,childAsk,childMark,childVol,childProb,childLimitRefUPrc,childLimitPrc,childVolAtm,childPosType,childFirmOptPosition,childSSaleFlag,childFirmStkPosition,childFirmOpenOrders,childLocateQuan,childLocateFirm,childLocatePool,childLocateSource,childMktStance,childCxlAttempted,childCxlFillLatency,childMethod,childSource,firmType,priAggGroup,secAggGroup,fillTransactDttm,fillTransactDttm_us,fillTs,fillDttm,fillDttm_us,fillExch,fillExecId,fillExecRefId,fillLegRefId,fillLegRatio,fillExchFee,fillMarket,fillPrice,fillQuantity,fillReportDetail,fillBid,fillAsk,fillMark,fillUMark,fillUBid,fillUAsk,fillUBidSz,fillUAskSz,fillVolAtm,fillMark1M,fillMark10M,fillBid1M,fillAsk1M,fillBid10M,fillAsk10M,fillUMark1M,fillUMark10M,fillVolAtm1M,fillVolAtm10M,fillState1M,fillState10M,fillVol,fillProb,fillLimitRefUPrc,fillLimitRefSDiv,fillLimitPrc,fillVe,fillGa,fillDe,fillTh,fillPr,fillVeRatio,fillBeta,fillRiskMetric1,fillRiskMetric2,fillRiskMetric3,fillRiskMetric4,fillRiskMetric5,fillS08Dn,fillS06Up,fillS15Dn,fillS15Up,fillS50Dn,fillS50Up,fillBrkrRate,fillRoutingRate,riskCode,billingSecType,billingCategory,spdrLiquidityTag,exchLiquidityTag,fillExchDetail,lastCapacity,exchFirmType,extExecBroker,relationshipType,clArriveMark,parentDttm,parentDttm_us,parentOrderSize,parentUBid,parentUAsk,parentUMark,parentBid,parentAsk,parentMark,parentLimitVol,parentLimitPrc,parentLimitRefUPrc,parentTheoVol,parentTheoPrc,parentPosType,parentSSaleFlag,crossID,noticePrc,numMakeExchanges,publicSize,canOverlapCxlRepl,progressRule,exchMaskEnabled,timeInForce,parentOrderHandling,parentBalanceHandling,orderLimitType,orderLimitClass,takeReachRule,overrideCode,alphaType,parentStrategy,userName,autoHedge,hedgeSecKey_at,hedgeSecKey_ts,hedgeSecKey_tk,hedgeSecKey_yr,hedgeSecKey_mn,hedgeSecKey_dy,hedgeSecType,hedgeBetaRatio,hedgeScope,userData1,userData2,years,underliersPerCn,underlierType,tickValue,pointValue,minTickSize,priceFormat,uPriceFormat,liveUPrc,liveMark,srcTimestamp,sgwTimestamp,engTimestamp,timestamp,timestamp_us
155,798715252080088988,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055561182039969800,763530880118213222,2,763530880118212701,798715252080088956,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB9798,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B4A3CEB979B,[fill]: SIM/quote taker,Sell,New,None,37517,383.6223229,0,0.0,11098,None,Single,474,383.6099854,2021-01-26 11:00:33,637797,BATS,BATSSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.49991,0.0,383.6100464,0.0,None,0,Long,11169,10374,0,,DEMO,,ExchMrkt,None,0.0,TAP:0.35,active.taker,Customer,T.SRDEMO003,,2021-01-26 11:00:33,637797,4285484.4095797,2021-01-26 11:00:33,637797,BATSSTK,B159B4A3CEB979B,,0,0,0.003,BATSSTK,383.61,474,,383.6099854,383.6300049,383.6199951,0.0,383.6099854,383.6300049,1000,4000,0.0,383.8399963,383.8699951,383.8099976,383.8299866,383.8599854,383.8699951,383.8399963,383.8699951,0.0,0.0,OK,OK,0.0,0.5,0.0,0.0,383.6100464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,R,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680433646494500,2021-01-26 11:10:33,658033
156,798715252080088994,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055561182039969800,763530880118213222,2,763530880118212701,798715252080088960,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB979E,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B4A3CEB97A1,[fill]: SIM/quote taker,Sell,New,None,37617,383.6222902,0,0.0,10998,None,Single,374,383.6099854,2021-01-26 11:00:33,637797,ARCA,ARCASTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.49991,0.0,383.6100464,0.0,None,0,Short,11169,10848,0,,DEMO,,ExchMrkt,None,0.0,TAP:0.35,active.taker,Customer,T.SRDEMO003,,2021-01-26 11:00:33,637797,4285484.4099559,2021-01-26 11:00:33,637797,ARCASTK,B159B4A3CEB97A1,,0,0,0.003,ARCASTK,383.61,100,,383.6099854,383.6199951,383.6199951,0.0,383.6099854,383.6199951,100,300,0.0,383.8399963,383.8699951,383.8099976,383.8299866,383.8599854,383.8699951,383.8399963,383.8699951,0.0,0.0,OK,OK,0.0,0.5,0.0,0.0,383.6100464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,R,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680433646871600,2021-01-26 11:10:33,658033
157,798715252080089025,1,Core,V7_Stable,Prod,NY4,MktMiss,None,1055561182039969800,763530880118213222,2,763530880118212701,798715252080088960,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB979E,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,,user cxl,Sell,New,None,37617,383.6222902,0,0.0,10998,None,Single,374,383.6099854,2021-01-26 11:00:33,637797,ARCA,ARCASTK,,None,None,ActiveTaker,ActiveTaker,TakeExch,ChildFlashCxl,Taker,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.49991,0.0,383.6100464,0.0,None,0,Short,11169,10848,0,,DEMO,,ExchMrkt,Yes,0.0,TAP:0.35,active.taker,Customer,T.SRDEMO003,,1900-01-01 00:00:00,0,0.0,2021-01-26 11:00:33,779930,,,,0,0,0.0,,383.6099854,0,,0.0,0.0,383.6199951,0.0,0.0,0.0,0,0,0.0,383.8399963,383.8599854,383.8200073,383.8299866,383.8500061,383.8699951,383.8399963,383.8599854,0.0,0.0,OK,OK,0.0,0.48142,0.0,0.0,383.6285095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680433782159500,2021-01-26 11:10:33,856222
158,798715252080089028,1,Core,V7_Stable,Prod,NY4,MktMiss,None,1055561182039969800,763530880118213222,2,763530880118212701,798715252080088968,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB97A7,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,,user cxl,Sell,New,None,37617,383.6222902,0,0.0,10998,None,Single,274,383.6099854,2021-01-26 11:00:33,637797,MPRL,MPRLSTK,,None,None,ActiveTaker,ActiveTaker,TakeExch,ChildFlashCxl,Taker,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.49991,0.0,383.6100464,0.0,None,0,Short,11169,11596,0,,DEMO,,ExchMrkt,Yes,0.0,TAP:0.35,active.taker,Customer,T.SRDEMO003,,1900-01-01 00:00:00,0,0.0,2021-01-26 11:00:33,779930,,,,0,0,0.0,,383.6099854,0,,0.0,0.0,383.6199951,0.0,0.0,0.0,0,0,0.0,383.8399963,383.8599854,383.8200073,383.8299866,383.8500061,383.8699951,383.8399963,383.8599854,0.0,0.0,OK,OK,0.0,0.48142,0.0,0.0,383.6285095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680433782937300,2021-01-26 11:10:33,856222
159,798715252080089031,1,Core,V7_Stable,Prod,NY4,MktMiss,None,1055561182039969800,763530880118213222,2,763530880118212701,798715252080088972,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB97AA,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,,user cxl,Sell,New,None,37617,383.6222902,0,0.0,10998,None,Single,274,383.6099854,2021-01-26 11:00:33,637797,PSX,PSXSTK,,None,None,ActiveTaker,ActiveTaker,TakeExch,ChildFlashCxl,Taker,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.49991,0.0,383.6100464,0.0,None,0,Short,11169,11870,0,,DEMO,,ExchMrkt,Yes,0.0,TAP:0.35,active.taker,Customer,T.SRDEMO003,,1900-01-01 00:00:00,0,0.0,2021-01-26 11:00:33,779930,,,,0,0,0.0,,383.6099854,0,,0.0,0.0,383.6199951,0.0,0.0,0.0,0,0,0.0,383.8399963,383.8599854,383.8200073,383.8299866,383.8500061,383.8699951,383.8399963,383.8599854,0.0,0.0,OK,OK,0.0,0.48142,0.0,0.0,383.6285095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680433783508500,2021-01-26 11:10:33,856222
160,798715252080089034,1,Core,V7_Stable,Prod,NY4,MktMiss,None,1055561182039969800,763530880118213222,2,763530880118212701,798715252080088964,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB97A4,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,,user cxl,Sell,New,None,37617,383.6222902,0,0.0,10998,None,Single,374,383.6099854,2021-01-26 11:00:33,637797,NSDQ,NSDQSTK,,None,None,ActiveTaker,ActiveTaker,TakeExch,ChildFlashCxl,Taker,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.49991,0.0,383.6100464,0.0,None,0,Short,11169,11222,0,,DEMO,,ExchMrkt,Yes,0.0,TAP:0.35,active.taker,Customer,T.SRDEMO003,,1900-01-01 00:00:00,0,0.0,2021-01-26 11:00:33,779930,,,,0,0,0.0,,383.6099854,0,,0.0,0.0,383.6199951,0.0,0.0,0.0,0,0,0.0,383.8399963,383.8599854,383.8200073,383.8299866,383.8500061,383.8699951,383.8399963,383.8599854,0.0,0.0,OK,OK,0.0,0.48142,0.0,0.0,383.6285095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680433784058300,2021-01-26 11:10:33,856222
161,798715252080089572,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055561182039969800,763530880118213222,2,763530880118212701,798715252080089558,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB99E0,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B4A3CEB99E3,[fill]: SIM/quote taker,Sell,New,None,38117,383.6222601,0,0.0,10498,None,Single,500,383.6199951,2021-01-26 11:00:35,519548,EDGX,EDGXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0.0,0.0,383.6199951,383.6300049,0.0,0.0,0.49925,0.0,383.6181641,0.0,None,0,Short,10021,10000,0,,DEMO,,ExchMrkt,None,0.0,TAP:0.71,active.taker,Customer,T.SRDEMO003,,2021-01-26 11:00:35,519548,4285486.2837073,2021-01-26 11:00:35,519548,EDGXSTK,B159B4A3CEB99E3,,0,0,0.0027,EDGXSTK,383.62,500,,383.6199951,383.6300049,383.6199951,0.0,383.6199951,383.6300049,4100,1900,0.0,383.8299866,383.8500061,383.8099976,383.8299866,383.8399963,383.8500061,383.8299866,383.8500061,0.0,0.0,OK,OK,0.0,0.49926,0.0,0.0,383.6181641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,R,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680435520533900,2021-01-26 11:10:35,602885
162,798715252080089578,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055561182039969800,763530880118213222,2,763530880118212701,798715252080089562,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB99E6,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B4A3CEB99E9,[fill]: SIM/quote taker,Sell,New,None,38615,383.622231,0,0.0,10000,None,Single,498,383.6199951,2021-01-26 11:00:35,519548,MPRL,MPRLSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0.0,0.0,383.6199951,383.6300049,0.0,0.0,0.49925,0.0,383.6181641,0.0,None,0,Short,10021,10500,0,,DEMO,,ExchMrkt,None,0.0,TAP:0.71,active.taker,Customer,T.SRDEMO003,,2021-01-26 11:00:35,519548,4285486.2844005,2021-01-26 11:00:35,519548,MPRLSTK,B159B4A3CEB99E9,,0,0,0.0028,MPRLSTK,383.62,498,,383.6199951,383.6300049,383.6199951,0.0,383.6199951,383.6300049,4100,1900,0.0,383.8299866,383.8500061,383.8099976,383.8299866,383.8399963,383.8500061,383.8299866,383.8500061,0.0,0.0,OK,OK,0.0,0.49926,0.0,0.0,383.6181641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,R,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680435521249900,2021-01-26 11:10:35,602885
163,798715252080089615,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055561182039969800,763530880118213222,2,763530880118212701,798715252080089585,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB9A0B,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B4A3CEB9A0E,[fill]: SIM/quote taker,Sell,New,None,40298,383.6221378,0,0.0,8317,None,Single,1683,383.6199951,2021-01-26 11:00:35,519548,MPRL,MPRLSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0.0,0.0,383.6199951,383.6300049,0.0,0.0,0.49925,0.0,383.6181641,0.0,None,0,Long,9023,0,0,,DEMO,,ExchMrkt,None,0.0,TAP:0.71,active.taker,Customer,T.SRDEMO003,,2021-01-26 11:00:35,519548,4285486.2912092,2021-01-26 11:00:35,519548,MPRLSTK,B159B4A3CEB9A0E,,0,0,0.0028,MPRLSTK,383.62,1683,,383.6199951,383.6300049,383.6199951,0.0,383.6199951,383.6300049,4000,1800,0.0,383.8299866,383.8500061,383.8099976,383.8299866,383.8399963,383.8500061,383.8299866,383.8500061,0.0,0.0,OK,OK,0.0,0.49926,0.0,0.0,383.6181641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,R,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680435528056700,2021-01-26 11:10:35,602885
164,798715252080089621,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055561182039969800,763530880118213222,2,763530880118212701,798715252080089589,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB9A11,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B4A3CEB9A14,[fill]: SIM/quote taker,Sell,New,None,41981,383.6220521,0,0.0,6634,None,Single,1683,383.6199951,2021-01-26 11:00:35,519548,ARCA,ARCASTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0.0,0.0,383.6199951,383.6300049,0.0,0.0,0.49925,0.0,383.6181641,0.0,None,0,Long,9023,1683,0,,DEMO,,ExchMrkt,None,0.0,TAP:0.71,active.taker,Customer,T.SRDEMO003,,2021-01-26 11:00:35,519548,4285486.2918356,2021-01-26 11:00:35,519548,ARCASTK,B159B4A3CEB9A14,,0,0,0.003,ARCASTK,383.62,1683,,383.6199951,383.6300049,383.6199951,0.0,383.6199951,383.6300049,4000,1800,0.0,383.8299866,383.8500061,383.8099976,383.8299866,383.8399963,383.8500061,383.8299866,383.8500061,0.0,0.0,OK,OK,0.0,0.49926,0.0,0.0,383.6181641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,R,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680435528685900,2021-01-26 11:10:35,602885
165,798715252080089627,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055561182039969800,763530880118213222,2,763530880118212701,798715252080089593,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB9A17,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B4A3CEB9A1A,[fill]: SIM/quote taker,Sell,New,None,43664,383.621973,0,0.0,4951,None,Single,1683,383.6199951,2021-01-26 11:00:35,519548,BATS,BATSSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0.0,0.0,383.6199951,383.6300049,0.0,0.0,0.49925,0.0,383.6181641,0.0,None,0,Long,9023,3366,0,,DEMO,,ExchMrkt,None,0.0,TAP:0.71,active.taker,Customer,T.SRDEMO003,,2021-01-26 11:00:35,519548,4285486.2924233,2021-01-26 11:00:35,519548,BATSSTK,B159B4A3CEB9A1A,,0,0,0.003,BATSSTK,383.62,1683,,383.6199951,383.6300049,383.6199951,0.0,383.6199951,383.6300049,4000,1800,0.0,383.8299866,383.8500061,383.8099976,383.8299866,383.8399963,383.8500061,383.8299866,383.8500061,0.0,0.0,OK,OK,0.0,0.49926,0.0,0.0,383.6181641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,R,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680435529273600,2021-01-26 11:10:35,602885
166,798715252080089633,1,Core,V7_Stable,Prod,NY4,Fill,Single,1055561182039969800,763530880118213222,2,763530880118212701,798715252080089597,,0,,,,,,,1055561182039969800,0,0,,B159B4A3CEB9A1D,Cust,None,Single,EQT,NMS,SPY,2000,0,0,0.0,Call,Stock,EQT,NMS,SPY,T.SRDEMO003,DEMO,AutoHedgeSrvr,1055561182039969800,local.simulator,EE_S7_P_G,,None,$SIM,,,,None,,,,,,B159B4A3CEB9A20,[fill]: SIM/quote taker,Sell,New,None,44847,383.621921,0,0.0,3768,None,Single,1183,383.6199951,2021-01-26 11:00:35,519548,EDGX,EDGXSTK,,No,None,ActiveTaker,ActiveTaker,TakeExch,None,Taker,0.0,0.0,383.6199951,383.6300049,0.0,0.0,0.49925,0.0,383.6181641,0.0,None,0,Long,9023,5049,0,,DEMO,,ExchMrkt,None,0.0,TAP:0.71,active.taker,Customer,T.SRDEMO003,,2021-01-26 11:00:35,519548,4285486.293011,2021-01-26 11:00:35,519548,EDGXSTK,B159B4A3CEB9A20,,0,0,0.0027,EDGXSTK,383.62,1183,,383.6199951,383.6300049,383.6199951,0.0,383.6199951,383.6300049,4000,1800,0.0,383.8299866,383.8500061,383.8099976,383.8299866,383.8399963,383.8500061,383.8299866,383.8500061,0.0,0.0,OK,OK,0.0,0.49926,0.0,0.0,383.6181641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Equity,Alpha,,R,,None,,$SIM,None,0.0,2021-01-26 11:00:27,396702,48615,0.0,0.0,0.0,383.6099854,383.6300049,0.0,0.0,0.0,0.0,0.0,0.0,None,Auto,0,0.0,1,MktSize,No,TwapAlpha,No,Day,ActiveTaker,PostLimit,Market,Probability,Immediate,None,Static,srdemo003,srdemo003,None,None,None,,1900,0,0,None,0.0,None,,,0.0,1,Equity,1.0,1.0,0.01,EQT,None,0.0,0.0,0,0,1611680435529859900,2021-01-26 11:10:35,602885
